Longitude;Latitude;geohash;unique_prefix
-84.55;37.94;dnezu4b8d0k7;dnezu4b
-87.07;37.76;dndnf9vxcvye;dndnf9v
-87.12;37.72;dndn9d9nuvce;dndn9d9
-87.07;37.76;dndnf9vxcvye;dndnf9v
-87.11;37.75;dndncb0mty59;dndncb0
-88.69;37.08;dn8fvy1ytjkf;dn8fvy1
-85.62;38.34;dng45et6tq49;dng45et
-84.28;37.74;dnsndnm5mwnp;dnsndnm
-84.3;37.74;dnsn9wqe7w1z;dnsn9wq
-84.33;37.74;dnsn9n2g2w1p;dnsn9n2
-85.2;38.22;dng3mjxr8hte;dng3mjx
-85.71;37.99;dng01eggu38e;dng01eg
-84.63;37.05;dneff0wrfhkq;dneff0w
-85.64;38.26;dng1ejnbeks5;dng1ejn
-84.68;38.93;dngv3nczsyp3;dngv3nc
-84.71;38.05;dngb2qu13cyw;dngb2qu
-84.71;38.05;dngb2qu13cyw;dngb2qu
-84.62;38.89;dngv4rtwej2d;dngv4rt
-84.21;37.99;dnu05gb5uc9e;dnu05gb
-92.47;31.28;9vw1zy37hyc8;9vw1zy3
-92.46;31.27;9vw3bh88vyed;9vw3bh8
-91.14;30.42;9vrjn1cck54b;9vrjn1c
-91.09;30.39;9vrhzhq694rz;9vrhzhq
-91.06;30.38;9vrhzfs0k629;9vrhzfs
-91.02;30.44;9vrm0v3mb77k;9vrm0v3
-91.05;30.42;9vrm01g3m5hb;9vrm01g
-91.01;30.36;9vrk9nbec4rc;9vrk9nb
-91.12;30.43;9vrjne87w51q;9vrjne8
-91.1;30.38;9vrhyfx024m9;9vrhyfx
-91.03;30.35;9vrk8t1cx61h;9vrk8t1
-91.1;30.38;9vrhyfx024m9;9vrhyfx
-93.7;32.53;9vv35ccszz63;9vv35cc
-93.71;32.56;9vv35x67yb0j;9vv35x6
-93.71;32.56;9vv35x67yb0j;9vv35x6
-93.71;32.55;9vv35td3qz8h;9vv35td
-91.95;30.15;9vqee8sh3z2c;9vqee8s
-90.08;30.44;9vrvnjmtzg6k;9vrvnjm
-90.14;30.44;9vrvhv6jcg2u;9vrvhv6
-90.96;30.46;9vrm61hfq7ku;9vrm61h
-90.96;30.53;9vrmdjufnksg;9vrmdju
-93.22;31.05;9vt8wsrr2e3h;9vt8wsr
-90.95;30.21;9vr7f7s1zryz;9vr7f7s
-90.03;29.89;9vrfp361ugxr;9vrfp36
-90.49;30.5;9vrtsb75qhp4;9vrtsb7
-90.47;30.51;9vrtt61v8hm8;9vrtt61
-91.02;30.44;9vrm0v3mb77k;9vrm0v3
-90.19;29.96;9vrf7wj9sseg;9vrf7wj
-90.06;29.9;9vrfnehk1gyt;9vrfneh
-90.75;29.61;9vr2qymfg8pm;9vr2qym
-90.25;30.02;9vrff2czntdq;9vrff2c
-90.23;30.01;9vrfdz0sbt90;9vrfdz0
-90.26;30.02;9vrff0fxjt8q;9vrff0f
-92.05;30.16;9vqe967nxrqy;9vqe967
-92.08;30.19;9vqe8xvmkryp;9vqe8xv
-92.08;30.18;9vqe8wj7hry4;9vqe8wj
-92.05;30.16;9vqe967nxrqy;9vqe967
-91.99;30.26;9vqs4swvm8yh;9vqs4sw
-92.01;30.19;9vqedrbm7xcz;9vqedrb
-93.26;30.21;9vmevgd1uryp;9vmevgd
-93.22;30.18;9vmewwp70xc4;9vmewwp
-93.22;30.2;9vmey9xrb81j;9vmey9x
-93.23;30.2;9vmey3xzz2nv;9vmey3x
-93.25;30.19;9vmewpcmmxbr;9vmewpc
-90.09;30.38;9vruvfw2qfmc;9vruvfw
-90.09;30.39;9vruvuq6wfmz;9vruvuq
-90.1;29.88;9vrcvxrptge9;9vrcvxr
-90.16;30.0;9vrfsm76xtkd;9vrfsm7
-90.18;30.0;9vrfevkfttq4;9vrfevk
-90.16;30.01;9vrfsr5kzts8;9vrfsr5
-90.16;30.01;9vrfsr5kzts8;9vrfsr5
-90.18;30.0;9vrfevkfttq4;9vrfevk
-90.13;30.0;9vrftj36dv74;9vrftj3
-92.12;32.53;9vy3pcbkbr73;9vy3pcb
-92.07;32.53;9vy90cusvx23;9vy90cu
-91.82;29.98;9vqdw9dwnuvz;9vqdw9d
-90.13;29.94;9vrfm43m4ue5;9vrfm43
-90.06;29.94;9vrfqdkm1uwe;9vrfqdk
-90.12;29.93;9vrfm28dgsrq;9vrfm28
-90.07;29.95;9vrfqkjp2uu3;9vrfqkj
-90.11;30.0;9vrftmrfsv3d;9vrftmr
-90.07;29.95;9vrfqkjp2uu3;9vrfqkj
-90.07;29.95;9vrfqkjp2uu3;9vrfqkj
-90.07;29.95;9vrfqkjp2uu3;9vrfqkj
-90.06;29.94;9vrfqdkm1uwe;9vrfqdk
-90.07;29.95;9vrfqkjp2uu3;9vrfqkj
-90.07;29.95;9vrfqkjp2uu3;9vrfqkj
-90.08;29.93;9vrfq0tdzu6q;9vrfq0t
-90.08;29.95;9vrfqhjxruf3;9vrfqhj
-90.21;29.95;9vrf7hpp6sv3;9vrf7hp
-92.65;32.54;9vy15ewr4rzd;9vy15ew
-93.66;32.51;9vv2uwqb7wzm;9vv2uwq
-93.72;32.45;9vv2e774vww4;9vv2e77
-93.73;32.39;9vv2707vkteb;9vv2707
-93.76;32.4;9vv266np9w51;9vv266n
-93.75;32.46;9vv2dtjm4wmk;9vv2dtj
-93.72;32.44;9vv2e3e0twn1;9vv2e3e
-93.72;32.44;9vv2e3e0twn1;9vv2e3e
-89.75;30.28;dj2hm8q1c3jx;dj2hm8q
-89.83;30.31;dj2h7vgb91rv;dj2h7vg
-89.76;30.27;dj2hjqqz8356;dj2hjqq
-89.78;30.28;dj2hm021y3hz;dj2hm02
-93.36;30.23;9vmegx1qd23g;9vmegx1
-90.82;29.81;9vr3t6dzudev;9vr3t6d
-70.93;42.11;drmx9cyke1n6;drmx9cy
-71.45;42.47;drt1w57twqhc;drt1w57
-72.52;42.38;drs3jg093sg1;drs3jg0
-71.14;42.66;drt6tnj2tb7e;drt6tnj
-71.15;42.41;drt3kbw0hucx;drt3kbw
-71.19;42.43;drt3kh1h8tqf;drt3kh1
-72.19;42.58;drsdjr2y7p8s;drsdjr2
-71.84;42.2;drsbj4r8yf21;drsbj4r
-71.27;42.49;drt3dpnf0wqu;drt3dpn
-71.18;42.4;drt3hq8mcv0u;drt3hq8
-71.19;42.39;drt3hhc58swg;drt3hhc
-71.18;42.38;drt3h7033ubc;drt3h70
-70.88;42.59;drtd716b8r7q;drtd716
-70.89;42.56;drtd4gg3zr31;drtd4gg
-71.29;42.58;drt61z2nqxdk;drt61z2
-71.13;42.35;drt2vmsdwgvv;drt2vms
-71.08;42.35;drt2yt94egvj;drt2yt9
-71.1;42.34;drt2y5f83und;drt2y5f
-71.05;42.35;drt2zjwfwgvv;drt2zjw
-71.11;42.34;drt2vgg22uh6;drt2vgg
-71.1;42.34;drt2y5f83und;drt2y5f
-71.02;42.36;drt2zzkufhkq;drt2zzk
-71.02;42.38;drt3pghc6hu3;drt3pgh
-71.05;42.35;drt2zjwfwgvv;drt2zjw
-71.08;42.35;drt2yt94egvj;drt2yt9
-71.07;42.34;drt2ygb2kup6;drt2ygb
-71.06;42.35;drt2yvxdw5cm;drt2yvx
-71.09;42.34;drt2y7cb7h0d;drt2y7c
-71.08;42.35;drt2yt94egvj;drt2yt9
-71.08;42.35;drt2yt94egvj;drt2yt9
-71.06;42.33;drt2yczwnh32;drt2ycz
-71.08;42.35;drt2yt94egvj;drt2yt9
-71.02;42.36;drt2zzkufhkq;drt2zzk
-71.07;42.36;drt2yz2kuurq;drt2yz2
-71.1;42.35;drt2yjdd9gyt;drt2yjd
-71.06;42.35;drt2yvxdw5cm;drt2yvx
-71.11;42.35;drt2vve68gum;drt2vve
-71.05;42.36;drt2zpquyumy;drt2zpq
-71.05;42.36;drt2zpquyumy;drt2zpq
-71.04;42.35;drt2zmw4xgzv;drt2zmw
-71.02;42.37;drt3pchz4hk2;drt3pch
-71.09;42.35;drt2ym9fe5bt;drt2ym9
-71.02;42.37;drt3pchz4hk2;drt3pch
-71.06;42.36;drt2yzrsyh3q;drt2yzr
-71.05;42.36;drt2zpquyumy;drt2zpq
-71.06;42.36;drt2yzrsyh3q;drt2yzr
-71.07;42.36;drt2yz2kuurq;drt2yz2
-71.09;42.35;drt2ym9fe5bt;drt2ym9
-71.05;42.36;drt2zpquyumy;drt2zpq
-71.06;42.36;drt2yzrsyh3q;drt2yzr
-71.1;42.34;drt2y5f83und;drt2y5f
-71.1;42.34;drt2y5f83und;drt2y5f
-71.08;42.35;drt2yt94egvj;drt2yt9
-71.05;42.36;drt2zpquyumy;drt2zpq
-71.06;42.35;drt2yvxdw5cm;drt2yvx
-71.09;42.35;drt2ym9fe5bt;drt2ym9
-71.08;42.35;drt2yt94egvj;drt2yt9
-71.06;42.36;drt2yzrsyh3q;drt2yzr
-71.1;42.35;drt2yjdd9gyt;drt2yjd
-71.06;42.36;drt2yzrsyh3q;drt2yzr
-71.11;42.34;drt2vgg22uh6;drt2vgg
-71.05;42.35;drt2zjwfwgvv;drt2zjw
-71.05;42.35;drt2zjwfwgvv;drt2zjw
-71.06;42.36;drt2yzrsyh3q;drt2yzr
-71.03;42.36;drt2zxmsch6n;drt2zxm
-71.07;42.36;drt2yz2kuurq;drt2yz2
-71.09;42.34;drt2y7cb7h0d;drt2y7c
-71.06;42.36;drt2yzrsyh3q;drt2yzr
-71.06;42.35;drt2yvxdw5cm;drt2yvx
-71.04;42.35;drt2zmw4xgzv;drt2zmw
-71.04;42.35;drt2zmw4xgzv;drt2zmw
-71.07;42.35;drt2yv86sgzm;drt2yv8
-71.07;42.35;drt2yv86sgzm;drt2yv8
-71.06;42.36;drt2yzrsyh3q;drt2yzr
-71.06;42.35;drt2yvxdw5cm;drt2yvx
-70.59;41.75;drmv98mgmu5d;drmv98m
-71.03;42.22;drt2ptvt34dj;drt2ptv
-71.02;42.22;drt2pvuv64sm;drt2pvu
-71.02;42.22;drt2pvuv64sm;drt2pvu
-71.02;42.22;drt2pvuv64sm;drt2pvu
-71.16;42.35;drt2utwfeezm;drt2utw
-71.15;42.36;drt2uzqhuu3w;drt2uzq
-71.15;42.34;drt2ugy0ku1d;drt2ugy
-71.07;42.06;drmrqbb3kbx3;drmrqbb
-71.05;42.09;drmrrnqbnbty;drmrrnq
-71.13;42.35;drt2vmsdwgvv;drt2vms
-71.14;42.34;drt2v5v2mu5d;drt2v5v
-71.12;42.33;drt2v9gypu62;drt2v9g
-71.12;42.34;drt2vegbru46;drt2veg
-71.11;42.35;drt2vve68gum;drt2vve
-71.23;42.49;drt3ep5fhw7u;drt3ep5
-71.22;42.48;drt3em5pvty5;drt3em5
-71.19;42.48;drt3sj1pbtyg;drt3sj1
-71.21;42.49;drt3ex46ny2h;drt3ex4
-71.12;42.37;drt3j95zpu62;drt3j95
-71.08;42.37;drt3n91p5um0;drt3n91
-71.12;42.37;drt3j95zpu62;drt3j95
-71.12;42.37;drt3j95zpu62;drt3j95
-71.12;42.36;drt2vx7uzu6q;drt2vx7
-71.1;42.37;drt3n14x1uq8;drt3n14
-71.08;42.37;drt3n91p5um0;drt3n91
-71.11;42.37;drt3jc5r0uk2;drt3jc5
-71.14;42.39;drt3jhv7tuee;drt3jhv
-71.15;42.38;drt3hgn1kuc9;drt3hgn
-71.09;42.36;drt2yr3ugh2w;drt2yr3
-71.12;42.38;drt3je5cruf3;drt3je5
-71.09;42.36;drt2yr3ugh2w;drt2yr3
-71.15;42.14;drmrszq5kc1x;drmrszq
-71.36;42.62;drt62ntprrwu;drt62nt
-71.04;42.39;drt3pky5xuxg;drt3pky
-71.17;42.32;drt2u2pefgep;drt2u2p
-71.18;42.32;drt2u207cg8z;drt2u20
-71.18;42.32;drt2u207cg8z;drt2u20
-72.58;42.17;drkrukuf53kj;drkruku
-70.8;42.22;drt8hvvj26em;drt8hvv
-71.36;42.46;drt381t5rmwb;drt381t
-70.94;42.55;drtd19zpdnu2;drtd19z
-71.17;42.26;drt2kmpw6fej;drt2kmp
-71.18;42.23;drt2hr8r9f2z;drt2hr8
-71.07;42.29;drt2wf8mhgx3;drt2wf8
-71.03;42.38;drt3pej93hf1;drt3pej
-71.01;42.39;drt90hu5eh8e;drt90hu
-72.51;42.07;drkrmfxgd2re;drkrmfx
-71.13;42.02;drmrj3s8nzvf;drmrj3s
-71.07;42.4;drt3ny8muvpk;drt3ny8
-70.6;41.56;drmu3my8scc8;drmu3my
-71.42;42.31;drt0wy3997vt;drt0wy3
-71.4;42.31;drt0xq21e7uj;drt0xq2
-71.4;42.3;drt0xk2p77kh;drt0xk2
-71.42;42.3;drt0wu3x37ms;drt0wu3
-71.42;42.09;drmpqy3812tw;drmpqy3
-71.42;42.09;drmpqy3812tw;drmpqy3
-72.55;42.36;drs2vp6sykky;drs2vp6
-70.84;42.14;drmxezrgk3np;drmxezr
-70.85;42.15;drmxgc0te3u0;drmxgc0
-70.02;41.71;drqjq9hfrg6k;drqjq9h
-71.12;42.79;drt7mtevzf63;drt7mte
-71.1;42.81;drt7w16d3fwt;drt7w16
-70.9;42.25;drt86ekhn4z5;drt86ek
-70.9;42.18;drmxfwshq1zn;drmxfws
-72.64;42.17;drkrghc4j36t;drkrghc
-72.64;42.17;drkrghc4j36t;drkrghc
-72.64;42.17;drkrghc4j36t;drkrghc
-71.54;42.22;drt0hjfjm4sv;drt0hjf
-71.55;42.21;drt05u4gh44u;drt05u4
-70.29;41.67;drqj09b3k68t;drqj09b
-70.29;41.67;drqj09b3k68t;drqj09b
-70.71;41.97;drmwybqscx71;drmwybq
-73.18;42.54;drefn8pvqquv;drefn8p
-71.74;42.54;drsfp80t2yum;drsfp80
-71.71;42.53;drt1bnq75ymh;drt1bnq
-71.23;42.45;drt37pgchtey;drt37pg
-71.23;42.45;drt37pgchtey;drt37pg
-71.48;42.55;drt4j3vzeny2;drt4j3v
-72.55;42.06;drkrm0f9q2sc;drkrm0f
-71.33;42.64;drt68f75frzx;drt68f7
-71.32;42.62;drt63ndr7x9u;drt63nd
-71.33;42.65;drt68u5n62x9;drt68u5
-72.48;42.17;drkrysvdj92m;drkrysv
-72.45;42.17;drkrzkgd09qv;drkrzkg
-72.45;42.17;drkrzkgd09qv;drkrzkg
-70.96;42.45;drt93rb90jtw;drt93rb
-71.03;42.52;drt3zst8cnd4;drt3zst
-70.86;42.5;drt9g8ck6q1z;drt9g8c
-71.55;42.35;drt0gvdfs5fv;drt0gvd
-71.61;42.36;drt0frrhyh3q;drt0frr
-71.61;42.35;drt0fmx4w5cm;drt0fmx
-71.61;42.36;drt0frrhyh3q;drt0frr
-71.59;42.34;drt0fgvb2hjd;drt0fgv
-71.51;42.35;drt0uv8485vt;drt0uv8
-70.75;42.11;drmxw1ckt906;drmxw1c
-70.49;41.62;drmugbwwpfpu;drmugbw
-70.49;41.61;drmueyyezfrc;drmueyy
-71.31;42.19;drt2123ws9gb;drt2123
-71.13;42.42;drt3m6kdquvc;drt3m6k
-71.08;42.4;drt3nw9jgvjh;drt3nw9
-71.4;42.15;drmpz30je3u0;drmpz30
-71.06;42.46;drt3wcxeqj92;drt3wcx
-71.16;42.74;drt7hswfe9z2;drt7hsw
-71.16;42.74;drt7hswfe9z2;drt7hsw
-71.5;42.16;drmpufzrc1xg;drmpufz
-71.04;42.26;drt2rmnnrfxv;drt2rmn
-71.39;42.3;drt0xkrrk7qh;drt0xkr
-71.39;42.3;drt0xkrrk7qh;drt0xkr
-71.38;42.3;drt0xsqxme2k;drt0xsq
-71.34;42.3;drt28s7z3e7h;drt28s7
-71.24;42.29;drt2dfst5ex3;drt2dfs
-70.87;42.81;drtee36434xv;drtee36
-71.21;42.31;drt2ew63wgbj;drt2ew6
-71.19;42.36;drt2up3hbsqy;drt2up3
-71.26;42.33;drt2f3yn1s70;drt2f3y
-71.19;42.33;drt2u1cn0sqb;drt2u1c
-71.21;42.35;drt2gtd6wgbj;drt2gtd
-71.12;42.67;drt6txgfzb4m;drt6txg
-71.35;41.95;drmq8ku82wcj;drmq8ku
-71.35;41.95;drmq8ku82wcj;drmq8ku
-71.35;41.94;drmq86uw0w3h;drmq86u
-71.0;41.64;drmsbk76s46z;drmsbk7
-71.0;41.64;drmsbk76s46z;drmsbk7
-71.12;42.59;drt6m97bxz6q;drt6m97
-72.63;42.32;drs2g207y7sz;drs2g20
-72.63;42.33;drs2g3bqnkkb;drs2g3b
-71.67;42.29;drt094empgxc;drt094e
-71.19;42.18;drmrun9h29yy;drmrun9
-69.97;41.78;drqjxvc6hu38;drqjxvc
-70.95;42.55;drtd13zz9nzb;drtd13z
-70.89;42.52;drt9fue2zq94;drt9fue
-70.94;42.54;drtd18pj6num;drtd18p
-73.2;42.47;drecw73msqn1;drecw73
-73.2;42.47;drecw73msqn1;drecw73
-71.31;42.03;drmr173dkxeu;drmr173
-70.71;41.95;drmwwuy83wgj;drmwwuy
-70.68;41.95;drmwxsu2kwgv;drmwxsu
-70.98;42.24;drt82c9cy512;drt82c9
-71.0;42.25;drt8277kh4fg;drt8277
-71.1;42.52;drt3yhd8cywd;drt3yhd
-71.09;42.52;drt3yk9bgn8d;drt3yk9
-71.0;42.4;drt90qemuj4u;drt90qe
-70.89;42.52;drt9fue2zq94;drt9fue
-70.9;42.5;drt9f8uhqnpp;drt9f8u
-71.02;42.48;drt3xvhzfju7;drt3xvh
-71.02;42.48;drt3xvhzfju7;drt3xvh
-71.32;41.8;drmmc16qes9g;drmmc16
-71.33;41.79;drmm8zeh6kz9;drmm8ze
-71.7;42.28;drt082vdugp2;drt082v
-71.11;42.39;drt3jug78us7;drt3jug
-71.08;42.4;drt3nw9jgvjh;drt3nw9
-71.12;42.4;drt3jwevzv4k;drt3jwe
-71.09;42.38;drt3n71c7hb9;drt3n71
-71.04;42.34;drt2z7y0rupf;drt2z7y
-71.06;42.34;drt2ygz8qh16;drt2ygz
-71.15;42.3;drt2suqpkg3s;drt2suq
-70.16;41.71;drqj73p437ms;drqj73p
-71.52;42.29;drt0sd8tp791;drt0sd8
-72.59;42.1;drkrs0jd62x9;drkrs0j
-71.07;42.15;drmryc0mscz2;drmryc0
-71.43;42.36;drt0yx6kbk7q;drt0yx6
-71.74;42.16;drkzzdbxbcs7;drkzzdb
-71.74;42.16;drkzzdbxbcs7;drkzzdb
-70.9;42.48;drt9dthpyjz5;drt9dth
-71.21;41.75;drmme867qu04;drmme86
-71.07;41.88;drmqqb02syp3;drmqqb0
-71.07;41.88;drmqqb02syp3;drmqqb0
-71.23;42.33;drt2g1gyhs7b;drt2g1g
-71.22;42.14;drmrer75m9np;drmrer7
-71.23;42.41;drt370ebhsgz;drt370e
-71.26;42.38;drt347n13sg1;drt347n
-70.75;41.78;drmtwjc6js22;drmtwjc
-71.18;42.37;drt3h30r1u2b;drt3h30
-71.16;42.36;drt2uxqugsrq;drt2uxq
-71.36;42.32;drt2b0j5z7wz;drt2b0j
-71.86;42.06;drkzkbc1k8ec;drkzkbc
-71.29;42.3;drt29u2pqe6k;drt29u2
-71.3;42.3;drt29s2zme2k;drt29s2
-71.15;42.29;drt2sfwjhg99;drt2sfw
-71.61;42.27;drt06rp0w51q;drt06rp
-71.65;42.28;drt098f4cgn8;drt098f
-71.61;42.28;drt0d2z4y512;drt0d2z
-72.73;42.11;drkr8czss14f;drkr8cz
-71.42;42.57;drt4nv9s1rje;drt4nv9
-71.22;42.22;drt25mgjmdwj;drt25mg
-71.2;42.22;drt25vctrfdm;drt25vc
-71.15;42.21;drt2hun5hf1s;drt2hun
-70.96;42.17;drmxckbd01mt;drmxckb
-71.18;42.56;drt6h7b3cz2c;drt6h7b
-71.16;42.58;drt6hxqy7xxk;drt6hxq
-71.14;42.45;drt3mpv3jvew;drt3mpv
-71.14;42.52;drt3vht2vyed;drt3vht
-71.14;42.52;drt3vht2vyed;drt3vht
-71.13;42.5;drt3v2usqyjz;drt3v2u
-71.81;42.29;drsbtftt1g8c;drsbtft
-71.77;42.3;drsbwu6xmg7s;drsbwu6
-71.79;42.27;drsbqrh0eepq;drsbqrh
-76.32;39.46;dr18rr3rphgx;dr18rr3
-76.32;39.46;dr18rr3rphgx;dr18rr3
-77.02;38.66;dqc5zmgdzfrc;dqc5zmg
-76.88;38.82;dqckfdcwyhrn;dqckfdc
-76.52;38.98;dqctf8pffye4;dqctf8p
-76.54;38.99;dqctf3cm0xng;dqctf3c
-76.55;38.99;dqctf1cvpxhe;dqctf1c
-76.52;38.97;dqctdwrbdyg0;dqctdwr
-76.49;38.98;dqctg2jdvyed;dqctg2j
-76.55;38.99;dqctf1cvpxhe;dqctf1c
-76.55;38.99;dqctf1cvpxhe;dqctf1c
-76.54;38.98;dqctf216bwwf;dqctf21
-76.54;38.99;dqctf3cm0xng;dqctf3c
-76.49;38.98;dqctg2jdvyed;dqctg2j
-76.5;39.03;dqcw51nqhz1e;dqcw51n
-76.57;39.28;dqcx3weqtdqp;dqcx3we
-76.62;39.29;dqcx82x0be10;dqcx82x
-76.62;39.3;dqcx86r50dc5;dqcx86r
-76.67;39.19;dqcqzq6d791z;dqcqzq6
-76.61;39.29;dqcx88w2ce50;dqcx88w
-76.61;39.29;dqcx88w2ce50;dqcx88w
-76.62;39.35;dqcxb7rn2e3h;dqcxb7r
-76.65;39.37;dqcrzz14ve8r;dqcrzz1
-76.61;39.37;dqcxbxn6ceep;dqcxbxn
-76.58;39.28;dqcx3qsnsd7z;dqcx3qs
-76.63;39.38;dr1800ztpsk8;dr1800z
-76.62;39.33;dqcx8rz1be9p;dqcx8rz
-76.6;39.27;dqcx2uvs6dtm;dqcx2uv
-76.63;39.36;dqcxbjr8xeut;dqcxbjr
-76.45;39.33;dqcxsrfccgwx;dqcxsrf
-76.46;39.37;dqcxup5dbgsr;dqcxup5
-76.67;39.19;dqcqzq6d791z;dqcqzq6
-76.61;39.29;dqcx88w2ce50;dqcx88w
-76.61;39.29;dqcx88w2ce50;dqcx88w
-76.74;39.39;dr12jdxxkkn4;dr12jdx
-76.69;39.39;dr12nfsp3kjd;dr12nfs
-76.56;39.28;dqcx3ydwwf2p;dqcx3yd
-76.47;39.38;dr185bujpu62;dr185bu
-76.62;39.29;dqcx82x0be10;dqcx82x
-76.6;39.27;dqcx2uvs6dtm;dqcx2uv
-76.58;39.28;dqcx3qsnsd7z;dqcx3qs
-76.62;39.32;dqcx8mzp8e1n;dqcx8mz
-76.6;39.28;dqcx2ytwddmr;dqcx2yt
-76.67;39.18;dqcqzkd8593v;dqcqzkd
-76.63;39.34;dqcxb1xspes9;dqcxb1x
-76.66;39.32;dqcrxtczs7nn;dqcrxtc
-76.67;39.18;dqcqzkd8593v;dqcqzkd
-76.71;39.26;dqcrq7j6p6nu;dqcrq7j
-76.32;39.55;dr18zrc7rn5x;dr18zrc
-76.35;39.53;dr18ys5wujfg;dr18ys5
-76.35;39.53;dr18ys5wujfg;dr18ys5
-76.35;39.52;dr18yd7ssn4c;dr18yd7
-76.91;39.03;dqcq1c5y5p0e;dqcq1c5
-77.1;38.99;dqcjv9cmpz47;dqcjv9c
-77.09;38.98;dqcjvb0fbys6;dqcjvb0
-77.15;39.02;dqcjurm5fxm3;dqcjurm
-77.11;38.96;dqcjtk6nqy0p;dqcjtk6
-77.1;38.98;dqcjv816zyd6;dqcjv81
-77.12;38.95;dqcjt4dujwqh;dqcjt4d
-77.12;39.02;dqcjvp6gvxq1;dqcjvp6
-77.09;38.98;dqcjvb0fbys6;dqcjvb0
-77.1;39.0;dqcjve9rryfm;dqcjve9
-76.74;38.95;dqcmtdxshqqh;dqcmtdx
-76.73;38.98;dqcmvbnfvqdd;dqcmvbn
-76.82;38.95;dqcmeftkhq2s;dqcmeft
-76.72;38.95;dqcmw4whnqku;dqcmw4w
-76.73;38.94;dqcmtbycvmfe;dqcmtby
-76.79;38.97;dqcmsw70xqc0;dqcmsw7
-76.74;38.98;dqcmv8pduqw4;dqcmv8p
-76.73;38.94;dqcmtbycvmfe;dqcmtby
-76.88;38.67;dqc7fx9tn4ph;dqc7fx9
-76.88;38.67;dqc7fx9tn4ph;dqc7fx9
-76.93;39.11;dqcq3rv230d1;dqcq3rv
-76.52;38.3;dqc9fsrcdv74;dqc9fsr
-76.54;39.4;dr184k938swg;dr184k9
-76.75;39.28;dqcrmw8qe6kp;dqcrmw8
-76.27;38.97;dqcv8qmbsqb8;dqcv8qm
-77.09;38.96;dqcjtu2y2yhr;dqcjtu2
-77.08;39.0;dqcjy58p3ybv;dqcjy58
-77.29;39.22;dqcp15z1h6nh;dqcp15z
-77.27;39.24;dqcp1xmtwd6r;dqcp1xm
-76.94;39.21;dqcr11vyzcxg;dqcr11v
-76.89;38.77;dqckd3f7t5uv;dqckd3f
-76.64;39.48;dr188507wt66;dr18850
-76.63;39.46;dr182prxpsux;dr182pr
-76.93;39.02;dqcmcrm7cp61;dqcmcrm
-76.94;38.98;dqcmc0jfzyxf;dqcmc0j
-76.88;39.22;dqcr4ec9n4ph;dqcr4ec
-76.86;39.22;dqcr55b304js;dqcr55b
-76.84;39.18;dqcqgkwb433v;dqcqgkw
-76.81;39.2;dqcrh0hst3f8;dqcrh0h
-76.89;39.22;dqcr47f3j4hu;dqcr47f
-76.86;39.17;dqcqg48mb0vs;dqcqg48
-76.82;39.2;dqcr5bjks3b8;dqcr5bj
-77.2;39.29;dqcpe288ven0;dqcpe28
-77.29;39.1;dqcn3jzjuryp;dqcn3jz
-76.66;38.72;dqckr8cbk7qh;dqckr8c
-76.66;38.72;dqckr8cbk7qh;dqckr8c
-76.06;38.77;dqcut1yg9egj;dqcut1y
-76.09;38.78;dqcuse8vyedr;dqcuse8
-76.09;38.78;dqcuse8vyedr;dqcuse8
-76.56;38.94;dqct9bf9yvb5;dqct9bf
-76.56;38.94;dqct9bf9yvb5;dqct9bf
-76.95;39.41;dr120yqezh7w;dr120yq
-76.95;39.41;dr120yqezh7w;dr120yq
-76.94;39.4;dr121htcxuxg;dr121ht
-76.78;39.21;dqcrhcfwb3e7;dqcrhcf
-76.81;39.25;dqcrk1hxv669;dqcrk1h
-76.8;39.21;dqcrh3gyy1x5;dqcrh3g
-76.82;39.25;dqcr7cjru629;dqcr7cj
-76.86;39.28;dqcr7n8q84mx;dqcr7n8
-76.83;39.28;dqcr7wwne4qr;dqcr7ww
-76.88;38.84;dqckfw9eqhz1;dqckfw9
-76.89;38.85;dqcm426mthsg;dqcm426
-76.74;39.11;dqcqmxz8k2w1;dqcqmxz
-77.0;38.72;dqchrbf23gqs;dqchrbf
-77.34;39.33;dqcp8pf9z7wz;dqcp8pf
-77.41;39.38;dr0bn2zv0hm8;dr0bn2z
-77.42;39.43;dr0bq602rkc1;dr0bq60
-77.44;39.42;dr0bmb1yjhkb;dr0bmb1
-77.41;39.42;dr0bq2py0hm8;dr0bq2p
-77.38;39.45;dr0brjtsgmhh;dr0brjt
-78.93;39.65;dppcefhcvxyp;dppcefh
-77.2;39.12;dqcne38dt8q5;dqcne38
-77.22;39.11;dqcn6zf0789c;dqcn6zf
-77.25;39.12;dqcnd1s68835;dqcnd1s
-77.22;39.14;dqcndv4p589y;dqcndv4
-77.24;39.12;dqcnd3ed9875;dqcnd3e
-77.2;39.15;dqcner09m9np;dqcner0
-77.18;39.19;dqcngwr4r9hx;dqcngwr
-77.21;39.12;dqcne196s87g;dqcne19
-77.17;39.16;dqcngbye89nf;dqcngby
-77.2;39.12;dqcne38dt8q5;dqcne38
-76.68;39.04;dqcqp5526rxs;dqcqp55
-76.68;39.03;dqcqp15q4rpe;dqcqp15
-76.68;39.04;dqcqp5526rxs;dqcqp55
-77.27;39.18;dqcncst8n96m;dqcncst
-77.28;39.16;dqcnc2y7t906;dqcnc2y
-77.25;39.2;dqcp40hk89c0;dqcp40h
-77.27;39.18;dqcncst8n96m;dqcncst
